Time,City,Name,ReviewCount,Price,Cuisine,Longitude,Latitude,Address,PhoneNumber,Ranking,MeanRating,1,2,3,4,5,Link
Thu 03 Mar 2016 06:41:57,Miami,Chicken Way,NotFound,NotFound,NotFound,-80.23869,25.754665,"1800 SW 27th Avenue suite 101, Miami, FL 33145 ",1855.242.5929or305.441.6744,2434,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d5073259-Reviews-Chicken_Way-Miami_Florida.html
Thu 03 Mar 2016 06:42:11,Miami,J Tokyo,8,NotFound,Japanese,-80.400475,25.65377,"12374 S 127 Ave, Miami, FL 33186 ",3059718155,1450,3.75,0,1,3,1,3,/Restaurant_Review-g34438-d4452336-Reviews-J_Tokyo-Miami_Florida.html
Thu 03 Mar 2016 06:42:26,Miami,Kreyol La Cafe,NotFound,NotFound,NotFound,-80.18538,25.888721,"12325 N.E 6 Ave, Miami, FL 33161 ",3053168349,2262,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4847173-Reviews-Kreyol_La_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:42:38,Miami,La Carreta,594,2,Caribbean,-80.25382,25.764471,"3632 SW 8th St, Miami, FL 33135-4112 ",3054447501,39,4.0185,18,35,91,225,226,/Restaurant_Review-g34438-d495798-Reviews-La_Carreta-Miami_Florida.html
Thu 03 Mar 2016 06:42:52,Miami,Delicias Hondurenas,NotFound,NotFound,NotFound,-80.2105,25.77364,"955 W Flagler St, Miami, FL 33130 ",3053245540,2876,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4181641-Reviews-Delicias_Hondurenas-Miami_Florida.html
Thu 03 Mar 2016 06:43:03,Miami,La Prepago,8,1,South American,-80.44599,25.682116,"8901 SW 157 Ave, Miami, FL 33186 ",305.383.7500,1544,4.375,1,0,0,1,6,/Restaurant_Review-g34438-d2336797-Reviews-La_Prepago-Miami_Florida.html
Thu 03 Mar 2016 06:43:20,Miami,CrepeMaker Falls Cafe,9,1,NotFound,-80.33929,25.644596,"8888 SW 136 St, Miami, FL 33176 ",3052556099,1404,4.0,0,2,1,1,5,/Restaurant_Review-g34438-d1751397-Reviews-CrepeMaker_Falls_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:43:32,Miami,Quetzal Bakery,NotFound,NotFound,NotFound,-80.32834,25.772636,"269 NW 82nd Ave, Miami, FL 33126 ",3052623454,2246,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4626265-Reviews-Quetzal_Bakery-Miami_Florida.html
Thu 03 Mar 2016 06:43:45,Miami,Oriental Wah Kee Restaurant,NotFound,NotFound,NotFound,-80.36059,25.768684,"10162 W Flagler St, Miami, FL 33174 ",3052239741,2512,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4197622-Reviews-Oriental_Wah_Kee_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:43:58,Miami,Frullati Cafe,NotFound,NotFound,NotFound,-80.31247,25.688759,"7501 N Kendall Dr, Ste 13, Miami, FL 33156 ",3056671320,3183,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4370996-Reviews-Frullati_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:44:15,Miami,McDonald's,1,NotFound,NotFound,-80.35495,25.761204,"9850 SW 8th St, Miami, FL 33174 ",3052238687,2000,3.0,0,0,1,0,0,/Restaurant_Review-g34438-d4560305-Reviews-McDonald_s-Miami_Florida.html
Thu 03 Mar 2016 06:44:22,Miami,Burger King,2,NotFound,NotFound,-80.33566,25.74859,"2275 SW 87th Ave, Miami, FL 33165 ",3052645567,1427,4.5,0,0,0,1,1,/Restaurant_Review-g34438-d4182207-Reviews-Burger_King-Miami_Florida.html
Thu 03 Mar 2016 06:44:38,Miami,La Mar by Gaston Acurio,409,4,Peruvian,-80.18541,25.765099,"500 Brickell Key Drive, Mandarin Oriental, Miami, FL 33131 ",13059138358,10,4.3415,15,11,33,111,240,/Restaurant_Review-g34438-d6426500-Reviews-La_Mar_by_Gaston_Acurio-Miami_Florida.html
Thu 03 Mar 2016 06:44:52,Miami,Coral Cafe,43,NotFound,American,-80.27876,25.782017,"5101 Blue Lagoon Drive, Miami, FL 33126 ",3052621000,745,3.5116,2,4,17,10,10,/Restaurant_Review-g34438-d4275423-Reviews-Coral_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:45:02,Miami,Pizza Hut,1,NotFound,Pizza,-80.41666,25.67819,"9578 SW 137th Ave, Miami, FL 33186 ",3053887001,1621,4.0,0,0,0,1,0,/Restaurant_Review-g34438-d4182265-Reviews-Pizza_Hut-Miami_Florida.html
Thu 03 Mar 2016 06:45:18,Miami,Jimmy John's,8,NotFound,NotFound,-80.19098,25.761204,"1221 Brickell Ave, Ste R101, Miami, FL 33131-3374 ",7865172400,644,4.625,0,0,0,3,5,/Restaurant_Review-g34438-d5007769-Reviews-Jimmy_John_s-Miami_Florida.html
Thu 03 Mar 2016 06:45:29,Miami,El Rincon del Coqui,3,NotFound,NotFound,NotFound,NotFound,"Mobile, Miami, FL 33196 ",3057243917,1951,4.3333,0,0,0,2,1,/Restaurant_Review-g34438-d4826659-Reviews-El_Rincon_del_Coqui-Miami_Florida.html
Thu 03 Mar 2016 06:45:43,Miami,Crepes L'France,NotFound,NotFound,NotFound,-80.3917,25.73278,"3876 SW 122nd Ave, Suite 160, Miami, FL 33175 ",3057731638,2732,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4182239-Reviews-Crepes_L_France-Miami_Florida.html
Thu 03 Mar 2016 06:45:55,Miami,Jimmy'z Kitchen Brickell,1,NotFound,Caribbean,NotFound,NotFound,"60 SW 10th Street, Miami, FL 33132 ",7865585517,1027,5.0,0,0,0,0,1,/Restaurant_Review-g34438-d8821046-Reviews-Jimmy_z_Kitchen_Brickell-Miami_Florida.html
Thu 03 Mar 2016 06:46:19,Miami,Los Porras Fritanga,NotFound,NotFound,NotFound,-80.24806,25.7792,"3210 NW 7th St, Miami, FL 33125 ",7863605860,2752,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4207888-Reviews-Los_Porras_Fritanga-Miami_Florida.html
Thu 03 Mar 2016 06:46:36,Miami,Rumba Cafe,NotFound,NotFound,NotFound,-80.25421,25.740452,"2736 SW 37th Ave, Miami, FL 33133 ",3054033044,2485,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d5457512-Reviews-Rumba_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:46:48,Miami,Chef Tian Express,NotFound,NotFound,NotFound,-80.26181,25.72855,"4700 S Le Jeune Rd, Miami, FL 33146 ",3056660103,2993,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4193429-Reviews-Chef_Tian_Express-Miami_Florida.html
Thu 03 Mar 2016 06:47:02,Miami,Sabores Latin Grill,NotFound,1,NotFound,-80.32907,25.76902,"8228 West Flagler, Miami, FL 33144 ",13052220840,2237,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d9793684-Reviews-Sabores_Latin_Grill-Miami_Florida.html
Thu 03 Mar 2016 06:47:16,Miami,Cafe Bistro at Nordstrom,55,NotFound,American,-80.31154,25.68878,"7239 SW 88th Street, Miami, FL ",NotFound,207,4.4727,0,1,4,18,32,/Restaurant_Review-g34438-d2425177-Reviews-Cafe_Bistro_at_Nordstrom-Miami_Florida.html
Thu 03 Mar 2016 06:47:30,Miami,The Pita Pit,3,NotFound,Greek,-80.45644,25.684128,"16323 SW 88th St, Miami, FL 33196 ",3053887740,1299,4.6667,0,0,0,1,2,/Restaurant_Review-g34438-d3679888-Reviews-The_Pita_Pit-Miami_Florida.html
Thu 03 Mar 2016 06:47:44,Miami,Marie's Family Restaurant,NotFound,NotFound,NotFound,-80.193695,25.897821,"13383 Memorial Hwy, Miami, FL 33161 ",3058915608,2918,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4194064-Reviews-Marie_s_Family_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:47:54,Miami,Pizza Cubana,3,NotFound,NotFound,-80.34693,25.732483,"9350 SW 40th St, Miami, FL 33165-4160 ",3052209049,2141,2.3333,1,1,0,1,0,/Restaurant_Review-g34438-d4182414-Reviews-Pizza_Cubana-Miami_Florida.html
Thu 03 Mar 2016 06:48:07,Miami,Flannigan's Seafood Bar and Gril,34,NotFound,Seafood,NotFound,NotFound,"Suniland Shopping Center, Miami, FL 33186 ",3053800521,465,4.2059,2,1,1,14,16,/Restaurant_Review-g34438-d6220316-Reviews-Flannigan_s_Seafood_Bar_and_Gril-Miami_Florida.html
Thu 03 Mar 2016 06:48:24,Miami,Sushi Siam Morningside,17,NotFound,Japanese,-80.18702,25.82761,"5582 NE 4th Ct, Miami, FL 33137-2697 ",3057517818,1363,4.2353,1,0,0,9,7,/Restaurant_Review-g34438-d1511106-Reviews-Sushi_Siam_Morningside-Miami_Florida.html
Thu 03 Mar 2016 06:48:34,Miami,Sweat Records,5,2,Cafe,-80.191765,25.826347,"5505 NE 2nd Ave, Miami, FL 33137 ",7866939309,803,4.8,0,0,0,1,4,/Restaurant_Review-g34438-d4440267-Reviews-Sweat_Records-Miami_Florida.html
Thu 03 Mar 2016 06:48:47,Miami,Pollo Tropical,2,NotFound,NotFound,-80.42389,25.760866,"14150 SW 8th St, Miami, FL 33184 ",7864973400,1619,4.0,0,0,0,2,0,/Restaurant_Review-g34438-d4182310-Reviews-Pollo_Tropical-Miami_Florida.html
Thu 03 Mar 2016 06:48:57,Miami,Prince BBQ,NotFound,NotFound,Barbecue,-80.24073,25.816372,"4530 NW 27th Ave, Miami, FL 33142 ",3056372151,2616,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4196495-Reviews-Prince_BBQ-Miami_Florida.html
Thu 03 Mar 2016 06:49:11,Miami,Basani's,2,NotFound,NotFound,-80.19094,25.807411,"3221 NE 2nd Ave, Miami, FL 33137 ",7869250911,1275,4.5,0,0,0,1,1,/Restaurant_Review-g34438-d4181609-Reviews-Basani_s-Miami_Florida.html
Thu 03 Mar 2016 06:49:29,Miami,Delicious Bites,2,NotFound,Argentinean,-80.19194,25.77497,"40 NE 1st Avenue, Miami, FL ",3053580816,1068,5.0,0,0,0,0,2,/Restaurant_Review-g34438-d4100702-Reviews-Delicious_Bites-Miami_Florida.html
Thu 03 Mar 2016 06:49:50,Miami,Giardino Gourmet Salads,7,NotFound,NotFound,-80.19098,25.761204,"1221 Brickell Ave, Ste R102, Miami, FL 33131-3374 ",3053720301,1345,4.1429,0,1,1,1,4,/Restaurant_Review-g34438-d5110599-Reviews-Giardino_Gourmet_Salads-Miami_Florida.html
Thu 03 Mar 2016 06:49:59,Miami,Janet's Restaurant,1,NotFound,NotFound,-80.23662,25.765171,"2484 SW 8th St, Miami, FL 33135 ",7865940576,896,5.0,0,0,0,0,1,/Restaurant_Review-g34438-d937647-Reviews-Janet_s_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:50:12,Miami,Midpoint,NotFound,NotFound,NotFound,-80.1845,25.848263,"7915 Biscayne Boulevard, Miami, FL 33138 ",NotFound,2604,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d8425184-Reviews-Midpoint-Miami_Florida.html
Thu 03 Mar 2016 06:50:26,Miami,3 Chefs,26,NotFound,Chinese,-80.19422,25.762756,"48 SW 12th St, Miami, FL 33130 ",13053778338,1325,3.5,3,1,8,8,6,/Restaurant_Review-g34438-d6280104-Reviews-3_Chefs-Miami_Florida.html
Thu 03 Mar 2016 06:50:41,Miami,Wing Stop,7,NotFound,NotFound,-80.20585,25.971035,"21317 NW 2nd Ave, Miami, FL 33169-2112 ",3056909647,2075,3.2857,1,2,0,2,2,/Restaurant_Review-g34438-d917854-Reviews-Wing_Stop-Miami_Florida.html
Thu 03 Mar 2016 06:50:53,Miami,The Island Bistro,24,2,NotFound,-80.18528,25.76721,"605 Brickell Key Dr., Miami, FL 33131 ",13053645512,1908,3.625,3,3,2,8,8,/Restaurant_Review-g34438-d3212029-Reviews-The_Island_Bistro-Miami_Florida.html
Thu 03 Mar 2016 06:51:09,Miami,Flanigan's Seafood Bar and Grill,148,NotFound,American,-80.26315,25.75752,"1546 LeJeune Rd, Miami, FL 33126-1414 ",3058700530,57,4.3784,1,2,15,52,78,/Restaurant_Review-g34438-d465715-Reviews-Flanigan_s_Seafood_Bar_and_Grill-Miami_Florida.html
Thu 03 Mar 2016 06:51:21,Miami,Red Lobster,64,2,American,-80.38345,25.68585,"11550 SW 88th St, Miami, FL 33176 ",13052730625,340,4.0781,4,4,6,19,31,/Restaurant_Review-g34438-d4182348-Reviews-Red_Lobster-Miami_Florida.html
Thu 03 Mar 2016 06:51:35,Miami,Catch of the Day,481,NotFound,Seafood,-80.26444,25.782259,"1050 NW 42ND Ave, Miami, FL 33126-3645 ",3054464500,41,4.0499,14,22,73,189,183,/Restaurant_Review-g34438-d878796-Reviews-Catch_of_the_Day-Miami_Florida.html
Thu 03 Mar 2016 06:51:50,Miami,Tapas y Tintos Midtown,12,3,Spanish,-80.190834,25.809866,"3535 NE 2nd Avenue, Miami, FL 33137 ",3053920506,1367,3.25,3,1,1,4,3,/Restaurant_Review-g34438-d2195263-Reviews-Tapas_y_Tintos_Midtown-Miami_Florida.html
Thu 03 Mar 2016 06:52:02,Miami,Burger King,6,NotFound,NotFound,-80.46286,25.68378,"16730 SW 88th St, Miami, FL 33196 ",3053832113,874,4.3333,0,0,1,2,3,/Restaurant_Review-g34438-d4416377-Reviews-Burger_King-Miami_Florida.html
Thu 03 Mar 2016 06:52:13,Miami,Subway,4,NotFound,NotFound,-80.43037,25.728756,"14629 SW 42nd St, Miami, FL 33175 ",3052200755,1479,3.75,0,1,0,2,1,/Restaurant_Review-g34438-d4182034-Reviews-Subway-Miami_Florida.html
Thu 03 Mar 2016 06:52:28,Miami,First Hong Kong Express,3,NotFound,Chinese,-80.241936,25.728369,"3015 Grand Ave, Miami, FL 33133-5144 ",3054768188,1925,3.6667,0,1,0,1,1,/Restaurant_Review-g34438-d5021559-Reviews-First_Hong_Kong_Express-Miami_Florida.html
Thu 03 Mar 2016 06:52:38,Miami,Sunshine Cafe,NotFound,NotFound,NotFound,-80.256386,25.848217,"8180 NW 36th Ave, Miami, FL 33147-4411 ",3056949220,2462,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4206105-Reviews-Sunshine_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:52:55,Miami,Mellow Mushroom,31,NotFound,Pizza,-80.28636,25.70566,"5701 Sunset Drive, Suite 102, Miami, FL 33143 ",3056673274,1093,3.4516,4,2,8,10,7,/Restaurant_Review-g34438-d7595222-Reviews-Mellow_Mushroom-Miami_Florida.html
Thu 03 Mar 2016 06:53:01,Miami,Da Place Restaurant,NotFound,NotFound,NotFound,-80.19253,25.843714,"7499 NE 2nd Avenue, Miami, FL 33138 ",3052006986,2244,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d5423490-Reviews-Da_Place_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:53:17,Miami,Antojitos Mexicanos Tenorio,1,NotFound,Mexican,-80.41564,25.73022,"4095 SW 137th Ave, Miami, FL 33175 ",3052255125,1648,4.0,0,0,0,1,0,/Restaurant_Review-g34438-d4181625-Reviews-Antojitos_Mexicanos_Tenorio-Miami_Florida.html
Thu 03 Mar 2016 06:53:29,Miami,Wendy's,6,NotFound,NotFound,-80.3897,25.72073,"12000 SW 49th St, Miami, FL 33175 ",3052230163,809,4.5,0,0,0,3,3,/Restaurant_Review-g34438-d4207524-Reviews-Wendy_s-Miami_Florida.html
Thu 03 Mar 2016 06:53:40,Miami,Miyagi Sushi,2,NotFound,Japanese,-80.36338,25.701117,"10480 SW 72 St, Miami, FL 33173 ",3052748307,1762,3.5,0,0,1,1,0,/Restaurant_Review-g34438-d3512646-Reviews-Miyagi_Sushi-Miami_Florida.html
Thu 03 Mar 2016 06:53:55,Miami,European Corner,20,NotFound,Venezuelan,-80.28907,25.703308,"5889 SW 73rd St, Miami, FL 33143-5243 ",3056678872,1939,3.75,3,1,2,6,8,/Restaurant_Review-g34438-d2279683-Reviews-European_Corner-Miami_Florida.html
Thu 03 Mar 2016 06:54:06,Miami,Sgt. Peppers Subs,3,NotFound,NotFound,-80.3512,25.605247,"17225 S Dixie Hwy, Miami, FL 33157 ",3052387827,1873,3.6667,1,0,0,0,2,/Restaurant_Review-g34438-d5418310-Reviews-Sgt_Peppers_Subs-Miami_Florida.html
Thu 03 Mar 2016 06:54:18,Miami,Chunky Subs,NotFound,NotFound,American,-80.42093,25.705606,"13923 SW 66th St, Miami, FL ",NotFound,2243,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d3405664-Reviews-Chunky_Subs-Miami_Florida.html
Thu 03 Mar 2016 06:54:32,Miami,Pizza Rustica,22,NotFound,Pizza,-80.36797,25.753387,"1671 SW 107th Ave, Miami, FL 33165 ",7864588100,1832,3.5909,3,1,4,8,6,/Restaurant_Review-g34438-d4182255-Reviews-Pizza_Rustica-Miami_Florida.html
Thu 03 Mar 2016 06:54:46,Miami,The Knife Restaurant,599,3,Steakhouse,-80.18496,25.777643,"401 Biscayne Blvd., Bayside Marketplace, Miami, FL 33132 ",7868663999,112,3.6544,69,48,97,192,193,/Restaurant_Review-g34438-d642995-Reviews-The_Knife_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:54:58,Miami,Jah-Net's Jamaican Cuisine,NotFound,NotFound,NotFound,-80.2131,25.912527,"15042 NW 7th Ave, Miami, FL 33168 ",3056850012,2569,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4182148-Reviews-Jah_Net_s_Jamaican_Cuisine-Miami_Florida.html
Thu 03 Mar 2016 06:55:11,Miami,Victorino's sub & pizza,NotFound,NotFound,NotFound,-80.36649,25.76122,"10548 Sw 8 St, Miami, FL 33174 ",3052201242,2463,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4835724-Reviews-Victorino_s_sub_pizza-Miami_Florida.html
Thu 03 Mar 2016 06:55:38,Miami,Rincon Espanol,33,NotFound,Spanish,-80.31459,25.682549,"9511 S Dixie Hwy, Miami, FL 33156 ",3057405858‎,771,4.0,3,1,3,12,14,/Restaurant_Review-g34438-d1102473-Reviews-Rincon_Espanol-Miami_Florida.html
Thu 03 Mar 2016 06:55:56,Miami,Mario & Luigi Pizza & Pasta,1,NotFound,NotFound,-80.36042,25.58804,"19361 South Dixie Hwy., Miami, FL 33157 ",305.256.1272,2023,3.0,0,0,1,0,0,/Restaurant_Review-g34438-d4195178-Reviews-Mario_Luigi_Pizza_Pasta-Miami_Florida.html
Thu 03 Mar 2016 06:56:01,Miami,INTO the Blues,NotFound,NotFound,NotFound,-80.14532,26.01051,"1906 Harrison Street, Holliwood Blvd, 33020, Miami, FL 33020 ",9548477979,2743,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4182216-Reviews-INTO_the_Blues-Miami_Florida.html
Thu 03 Mar 2016 06:56:22,Miami,Rosy's Bakery,NotFound,NotFound,NotFound,-80.38166,25.767897,"11400 W Flagler St, Ste 118, Miami, FL 33174 ",3055528881,2414,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4983785-Reviews-Rosy_s_Bakery-Miami_Florida.html
Thu 03 Mar 2016 06:56:30,Miami,Munchelinos Cafe,NotFound,NotFound,NotFound,-80.19005,25.773737,"25 SE 2nd Ave, Miami, FL 33131-1506 ",3053585520,2998,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4193422-Reviews-Munchelinos_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:56:49,Miami,Francis Bakery,NotFound,NotFound,NotFound,-80.30352,25.747524,"2441 SW 67th Ave, Miami, FL 33155 ",3056665173,2526,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4981343-Reviews-Francis_Bakery-Miami_Florida.html
Thu 03 Mar 2016 06:56:53,Miami,McDonald's,1,NotFound,NotFound,-80.20695,25.832155,"598 NW 62nd St, Miami, FL 33150 ",3057515636,2028,3.0,0,0,1,0,0,/Restaurant_Review-g34438-d4182136-Reviews-McDonald_s-Miami_Florida.html
Thu 03 Mar 2016 06:57:12,Miami,ROK BRGR,93,2,American,-80.287415,25.703278,"5800 SW 73 Street, Miami, FL ",3056636099,202,4.172,5,4,7,31,46,/Restaurant_Review-g34438-d3510333-Reviews-ROK_BRGR-Miami_Florida.html
Thu 03 Mar 2016 06:57:40,Miami,Pepper's Burrito Grill,11,NotFound,Mexican,-80.1979,25.76628,"229 SW 8th St, Miami, FL 33130 ",3058540654,1261,4.0,1,0,1,5,4,/Restaurant_Review-g34438-d4207924-Reviews-Pepper_s_Burrito_Grill-Miami_Florida.html
Thu 03 Mar 2016 06:57:54,Miami,Las Vegas Cuban Cuisine,19,NotFound,NotFound,-80.38221,25.689949,"7390 SW 117 Ave., Miami, FL ",3052754696,484,4.2632,0,0,3,8,8,/Restaurant_Review-g34438-d4420109-Reviews-Las_Vegas_Cuban_Cuisine-Miami_Florida.html
Thu 03 Mar 2016 06:58:04,Miami,Graziano's Restaurant,31,NotFound,Steakhouse,-80.19696,25.767424,"177 SW 7th St, Miami, FL 33130 ",3058601426,356,4.2581,1,1,2,12,15,/Restaurant_Review-g34438-d4193464-Reviews-Graziano_s_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 06:58:17,Miami,Archie's Gourmet Pizza,2,NotFound,NotFound,-80.14569,25.960842,"18841 Biscayne Blvd, Miami, FL 33180 ",3059374517,1803,3.5,0,0,1,1,0,/Restaurant_Review-g34438-d4207928-Reviews-Archie_s_Gourmet_Pizza-Miami_Florida.html
Thu 03 Mar 2016 06:58:43,Miami,Mi Sabor Cafe,NotFound,NotFound,NotFound,-80.312584,25.731081,"4275 SW 73rd Ave, Miami, FL 33155 ",3052634808,2934,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4194031-Reviews-Mi_Sabor_Cafe-Miami_Florida.html
Thu 03 Mar 2016 06:59:05,Miami,La Salsa Del Chef Vita,NotFound,NotFound,Mexican,-80.42621,25.74214,"2702 SW 143rd Ave, Miami, FL 33175-6582 ",3052200376,2504,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4197650-Reviews-La_Salsa_Del_Chef_Vita-Miami_Florida.html
Thu 03 Mar 2016 06:59:32,Miami,Capriccio il Ristorante,8,3,Italian,-80.19185,25.76141,"1221 Brickell Ave, Miami, FL 33131 ",3053721221,1318,4.375,0,0,0,5,3,/Restaurant_Review-g34438-d466619-Reviews-Capriccio_il_Ristorante-Miami_Florida.html
Thu 03 Mar 2016 06:59:46,Miami,McDonald's,1,NotFound,NotFound,-80.163216,25.944828,"18350 NE 18th Dr, Miami, FL 33179 ",3059444944,1612,4.0,0,0,0,1,0,/Restaurant_Review-g34438-d4182418-Reviews-McDonald_s-Miami_Florida.html
Thu 03 Mar 2016 06:59:56,Miami,Naomi's,NotFound,NotFound,NotFound,-80.20788,25.83968,"650 NW 71st Street, Miami, FL 33150 ",7864879609,2574,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4207863-Reviews-Naomi_s-Miami_Florida.html
Thu 03 Mar 2016 07:00:14,Miami,B J's Restaurant,4,NotFound,NotFound,-80.339226,25.644274,"8888 SW 136th St, Ste 350, Miami, FL 33176-5860 ",3052517550,1489,3.75,0,0,1,3,0,/Restaurant_Review-g34438-d4944895-Reviews-B_J_s_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 07:00:35,Miami,Chicken Kitchen,3,NotFound,NotFound,-80.212105,25.788054,"1051 NW 14th St, Ste 125, Miami, FL 33136 ",3055472442,1714,4.0,0,0,1,1,1,/Restaurant_Review-g34438-d4207889-Reviews-Chicken_Kitchen-Miami_Florida.html
Thu 03 Mar 2016 07:00:50,Miami,Amalia Bakery,NotFound,NotFound,NotFound,-80.37855,25.59263,"11610 Quail Roost Dr, Miami, FL 33157-6550 ",3052520611,2385,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d5112613-Reviews-Amalia_Bakery-Miami_Florida.html
Thu 03 Mar 2016 07:01:17,Miami,Hibachi Grill & Noodle,19,NotFound,Chinese,-80.188545,25.774805,"45 NE 3rd Avenue, Miami, FL 33132 ",3053742223,1514,3.2632,3,1,5,8,2,/Restaurant_Review-g34438-d2559909-Reviews-Hibachi_Grill_Noodle-Miami_Florida.html
Thu 03 Mar 2016 07:01:37,Miami,Rocket Grill and Wings,NotFound,NotFound,NotFound,-80.225815,25.86122,"9485 NW 17th Ave, Miami, FL 33147 ",3056914488,3215,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4974297-Reviews-Rocket_Grill_and_Wings-Miami_Florida.html
Thu 03 Mar 2016 07:01:43,Miami,Galerie Gourmet,NotFound,NotFound,Pub,-80.19821,25.811033,"138 NW 37th St, Miami, FL 33127 ",3056408383,2954,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4733650-Reviews-Galerie_Gourmet-Miami_Florida.html
Thu 03 Mar 2016 07:01:56,Miami,Royal Palm Grill,NotFound,NotFound,NotFound,-80.33792,25.57772,"20445 Old Cutler Rd, Miami, FL 33189-1833 ",3052383866,3081,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4192763-Reviews-Royal_Palm_Grill-Miami_Florida.html
Thu 03 Mar 2016 07:02:06,Miami,Shawarma Food,NotFound,NotFound,Middle Eastern,-80.38578,25.685658,"11752 SW 88th St, Miami, FL 33186 ",3055963121,2229,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g34438-d4562606-Reviews-Shawarma_Food-Miami_Florida.html
Thu 03 Mar 2016 07:02:21,Miami,Wendy's,3,NotFound,NotFound,-80.24239,25.81247,"14180 Airport Hwy, Miami, FL 43558 ",4198251076,1384,4.3333,0,0,0,2,1,/Restaurant_Review-g34438-d4182371-Reviews-Wendy_s-Miami_Florida.html
Thu 03 Mar 2016 07:02:37,Miami,Wine & Tigella,7,NotFound,Italian,-80.192116,25.774595,"12 NE 1st Avenue, Miami, FL 33132 ",7864096390,529,5.0,0,0,0,0,7,/Restaurant_Review-g34438-d8723642-Reviews-Wine_Tigella-Miami_Florida.html
Thu 03 Mar 2016 07:02:48,Miami,Latin American LA BAR Brickell,1,NotFound,NotFound,-80.192505,25.765873,"830 Brickell Plaza, Miami, FL 33131 ",3055799899,992,5.0,0,0,0,0,1,/Restaurant_Review-g34438-d4182214-Reviews-Latin_American_LA_BAR_Brickell-Miami_Florida.html
Thu 03 Mar 2016 07:03:05,Miami,Apeiro Kitchen & Bar,19,3,Mediterranean,-80.193085,25.808046,"3252 NE 1st Avenue, Suite 101, Miami, FL 33137 ",17868005389,330,4.3684,0,1,1,7,10,/Restaurant_Review-g34438-d8424742-Reviews-Apeiro_Kitchen_Bar-Miami_Florida.html
