OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Thu 03 Mar 2016 12:42:10,LosAngeles,Guido's - West LA,973,408,3,Italian,-118.461567,34.041311,"11980 Santa Monica Blvd.West Los Angeles, CA  90025",3108206649,4.1364,8,24,53,170,185,/guidos-west-la,Thu 03 Mar 2016 10:17:25,LosAngeles,Guido's,1,NotFound,NotFound,-118.46172,34.040752,"11980 Santa Monica Blvd, West Los Angeles, Los Angeles, CA 90025 ",3108206649,3941,4.0,0,0,0,1,0,/Restaurant_Review-g32655-d9789978-Reviews-Guido_s-Los_Angeles_California.html
Thu 03 Mar 2016 12:45:14,LosAngeles,Central Park Restaurant,482,127,2,American,-118.15044,34.141853,"219 South Fair Oaks AvenuePasadena, CA  91105",6264494499,4.3312,1,4,16,59,80,/central-park-restaurant,Fri 25 Mar 2016 19:04:31,Pasadena,Central Park Restaurant,63,NotFound,American,-118.1507,34.14195,"219 South Fair Oaks Avenue, Pasadena, CA 91105 ",6264494499,64,4.0476,2,2,4,38,17,/Restaurant_Review-g32859-d3164308-Reviews-Central_Park_Restaurant-Pasadena_California.html
Thu 03 Mar 2016 12:47:03,LosAngeles,Carousel Restaurant,448,272,2,MiddleEastern,-118.254595,34.150218,"304 N Brand BlvdGlendale, CA  91203",8182467775,4.225,9,8,33,91,139,/carousel-restaurant,Sat 26 Mar 2016 08:41:30,Glendale,Carousel Restaurant,87,3,Lebanese,-118.2547,34.150215,"304 N Brand Blvd, Glendale, CA 91203-2304 ",8182467775,7,4.2184,2,5,9,27,44,/Restaurant_Review-g32431-d502582-Reviews-Carousel_Restaurant-Glendale_California.html
Thu 03 Mar 2016 12:53:42,LosAngeles,Centanni - Burbank,480,62,2,Italian,-118.317323,34.174018,"117 N. Victory BlvdBurbank, CA  91502",8185614643,4.325,0,8,4,22,46,/centanni-burbank,Fri 25 Mar 2016 19:02:10,Burbank,Centanni Trattoria,15,NotFound,Italian,-118.31732,34.17402,"117 North Victory Blvd, Burbank, CA 91502 ",8185614643,23,4.4,0,0,0,9,6,/Restaurant_Review-g32123-d8000807-Reviews-Centanni_Trattoria-Burbank_California.html
Thu 03 Mar 2016 12:59:11,LosAngeles,Bar Marmont,167,44,3,GastroPub,-118.367032,34.097991,"8171 Sunset Blvd.West Hollywood, CA  90046",3236500575,3.775,8,10,10,16,36,/bar-marmont,Fri 25 Mar 2016 18:43:24,WHolly,Bar Marmont,115,3,International,-118.36742,34.09795,"8171 Sunset Blvd., West Hollywood, CA 90046 ",3236500575,67,4.087,6,3,17,38,51,/Restaurant_Review-g33252-d509430-Reviews-Bar_Marmont-West_Hollywood_California.html
Thu 03 Mar 2016 13:02:38,LosAngeles,Pastina Trattoria,1776,158,2,Italian,-118.430656,34.043137,"2260 Westwood BlvdLos Angeles, CA  90064-2018",3104414655,4.0625,2,14,20,60,64,/pastina-trattoria,Thu 03 Mar 2016 19:20:00,LosAngeles,Pastina,24,3,Italian,-118.43075,34.04308,"2260 Westwood Blvd, Los Angeles, CA 90064  (W Olympic Blvd) ",3104414655,501,4.5417,0,1,0,8,15,/Restaurant_Review-g32655-d348116-Reviews-Pastina-Los_Angeles_California.html
Thu 03 Mar 2016 13:28:54,LosAngeles,State Social House,2184,26,2,GastroPub,-118.382622,34.091107,"8782 Sunset Boulevard WestHollywood, CA  90069",3106578100,3.3846,2,4,9,4,7,/state-social-house,Fri 04 Mar 2016 05:04:47,LosAngeles,State Social House,29,2,Italian,-118.38274,34.090866,"8782 Sunset Boulevard, Los Angeles, CA 90069 ",16578100,661,4.0,1,1,3,16,8,/Restaurant_Review-g32655-d5327229-Reviews-State_Social_House-Los_Angeles_California.html
Thu 03 Mar 2016 13:31:33,LosAngeles,Belcampo- Santa Monica,203,127,2,American,-118.491778,34.02409,"1026 WilshireSanta Monica, CA  90401",4247448008,3.7875,2,23,41,35,59,/belcampo-santa-monica,Fri 25 Mar 2016 18:42:46,SantaMonica,Belcampo,23,NotFound,NotFound,-118.491776,34.02409,"1026 Wilshire Boulevard, Santa Monica, CA 90401 ",4247448008,284,3.6087,1,3,6,7,6,/Restaurant_Review-g33052-d8002907-Reviews-Belcampo-Santa_Monica_California.html
Thu 03 Mar 2016 14:08:44,LosAngeles,Swiss Chef,2253,252,2,Swiss,-118.432187,34.187093,"13727 Victory BoulevardVan Nuys, CA  91401",8189041500,4.5556,3,7,11,57,174,/swiss-chef,Fri 04 Mar 2016 04:27:26,LosAngeles,Swiss Chef USA,19,3,German,-118.43221,34.186874,"13729 Victory Blvd., Los Angeles, CA 91401  (Woodman Avenue) ",8189041500‎,1062,4.6842,0,1,0,3,15,/Restaurant_Review-g32655-d2172825-Reviews-Swiss_Chef_USA-Los_Angeles_California.html
Thu 03 Mar 2016 14:21:21,LosAngeles,The Nice Guy,1608,73,2,Italian,-118.376828,34.078724,"401 N La Cienega BlvdWest Hollywood, CA  90048",3103609500,3.825,8,6,14,16,36,/the-nice-guy,Thu 03 Mar 2016 02:51:09,LosAngeles,The Nice Guy,21,NotFound,Italian,-118.37683,34.078724,"401 N la Cienega Blvd, Los Angeles, CA 90048 ",13103609500,1332,3.8571,4,0,1,6,10,/Restaurant_Review-g32655-d7127783-Reviews-The_Nice_Guy-Los_Angeles_California.html
Thu 03 Mar 2016 14:26:56,LosAngeles,Marco's Trattoria - West Hollywood,1434,139,2,Italian,-118.367165,34.090489,"8200 Santa Monica BlvdWest Hollywood, CA  90046",3236501060,3.8993,4,17,19,48,51,/marcos-trattoria-west-hollywood,Fri 25 Mar 2016 18:42:22,WHolly,Marco's,15,3,Italian,-118.367165,34.09049,"8200 Santa Monica Blvd, West Hollywood, CA 90046  (N. Havenhurst Dr.) ",3236501060,85,4.3333,0,1,1,5,8,/Restaurant_Review-g33252-d4886803-Reviews-Marco_s-West_Hollywood_California.html
Thu 03 Mar 2016 14:34:27,LosAngeles,Pink Taco - Sunset,1821,60,2,Mexican,-118.368805,34.097721,"8225 Sunset Blvd.West Hollywood, CA  90046",3233807474,3.55,14,6,12,18,30,/pink-taco-sunset,Fri 25 Mar 2016 18:49:48,WHolly,Pink Taco,96,3,Mexican,-118.3688,34.09787,"8225 Sunset Boulevard, West Hollywood, CA ",323.380.7474,25,4.1042,1,7,11,39,38,/Restaurant_Review-g33252-d3216487-Reviews-Pink_Taco-West_Hollywood_California.html
Thu 03 Mar 2016 14:35:18,LosAngeles,Loteria Grill - Santa Monica,1348,49,2,Mexican,-118.497502,34.016936,"1251 3rd Street PromenadeSanta Monica, CA  90401",3103932700,3.4898,6,6,9,14,14,/loteria-grill-santa-monica,Fri 25 Mar 2016 18:39:16,SantaMonica,Loteria Grill,90,3,Mexican,-118.49781,34.017338,"1251 3rd Street Promenade, Santa Monica, CA  (Arizona) ",3103932700,170,3.9667,4,6,8,43,29,/Restaurant_Review-g33052-d3342418-Reviews-Loteria_Grill-Santa_Monica_California.html
Thu 03 Mar 2016 14:36:06,LosAngeles,Bowery Bungalow,322,40,2,MiddleEastern,-118.283081,34.09112,"4156 Santa Monica BlvdLos Angeles, CA  90029",3236631500,4.7,0,1,1,7,31,/bowery-bungalow,Thu 03 Mar 2016 05:47:51,LosAngeles,Bowery Bungalow,6,NotFound,NotFound,-118.2831,34.09115,"4156 Santa Monica Blvd, Los Angeles, CA 90029 ",3236631500,887,5.0,0,0,0,0,6,/Restaurant_Review-g32655-d7283519-Reviews-Bowery_Bungalow-Los_Angeles_California.html
Thu 03 Mar 2016 14:37:35,LosAngeles,Hinterland,1033,34,3,ContemporaryAmerican,-118.480529,33.99927,"2917 Main St.Santa Monica, CA  90404",3103990805,4.1143,2,1,6,8,18,/hinterland,Fri 25 Mar 2016 18:58:25,SantaMonica,Hinterland,18,NotFound,American,-118.4806,33.999245,"2917 Main St, Santa Monica, CA 90405 ",13103990805,201,4.1667,1,2,1,3,11,/Restaurant_Review-g33052-d7906393-Reviews-Hinterland-Santa_Monica_California.html
Thu 03 Mar 2016 15:03:52,LosAngeles,Coyote Cantina,587,6,2,Tex-Mex,-118.389169,33.850391,"531 N Pacific Coast HwySte BRedondo Beach, CA  90277",3103761066,4.1667,0,0,2,1,3,/coyote-cantina,Sat 26 Mar 2016 08:28:25,Redondo,Coyote Cantina,49,NotFound,Mexican,-118.38917,33.85039,"531 N Pacific Coast Hwy, Redondo Beach, CA 90277-2104 ",3103761066,42,4.4898,0,0,7,11,31,/Restaurant_Review-g32954-d361009-Reviews-Coyote_Cantina-Redondo_Beach_California.html
Thu 03 Mar 2016 15:40:17,LosAngeles,En Sushi,781,15,3,Japanese,-118.455394,34.044369,"11651 Santa Monica BlvdLos Angeles, CA  90025",3104771551,3.6,2,2,1,5,5,/en-sushi-santa-monica,Fri 04 Mar 2016 08:06:48,LosAngeles,En Sushi,20,3,Sushi,-118.45529,34.04438,"11651 Santa Monica Blvd, Los Angeles, CA 90025-2931  (Barry Ave.) ",3104771551,4557,3.55,0,3,5,10,2,/Restaurant_Review-g32655-d348026-Reviews-En_Sushi-Los_Angeles_California.html
Thu 03 Mar 2016 15:43:53,LosAngeles,NM Cafe at Neiman Marcus Topanga,1623,81,2,Californian,-118.605887,34.189596,"6550 Topanga Canyon Blvd.Canoga Park, CA  91313",8183167040,4.284,1,2,15,18,45,/nm-cafe-at-neiman-marcus-topanga,Thu 03 Mar 2016 20:47:31,LosAngeles,NM Cafe,2,NotFound,NotFound,-118.60525,34.190266,"6550 Topanga Canyon Blvd, Los Angeles, CA 91303 ",8183167040,2530,4.5,0,0,0,1,1,/Restaurant_Review-g32655-d4478722-Reviews-NM_Cafe-Los_Angeles_California.html
Thu 03 Mar 2016 15:45:20,LosAngeles,Alexander's Steakhouse - Pasadena,57,98,3,Steakhouse,-118.142254,34.14745,"111 North Los Robles AvePasadena, CA  91101",6264861111,4.4343,0,6,11,16,66,/alexanders-steakhouse-pasadena,Fri 25 Mar 2016 18:41:25,Pasadena,Alexander's Steakhouse,16,NotFound,Steakhouse,-118.14214,34.147446,"111 N Los Robles Ave, Pasadena, CA 91101 ",6264861111,68,4.4375,0,0,1,7,8,/Restaurant_Review-g32859-d8511156-Reviews-Alexander_s_Steakhouse-Pasadena_California.html
Thu 03 Mar 2016 15:46:51,LosAngeles,Wilde,2465,27,3,European,-118.343998,34.068251,"320 South La Brea Ave.Los Angeles, CA  90036",3239329500,4.2963,1,1,3,6,16,/wilde,Fri 04 Mar 2016 07:49:55,LosAngeles,Wilde Wine Bar & Restaurant,1,NotFound,NotFound,-118.343864,34.06811,"320 South La Brea Ave., Los Angeles, CA 90036 ",3239329500,2004,5.0,0,0,0,0,1,/Restaurant_Review-g32655-d9854877-Reviews-Wilde_Wine_Bar_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 15:48:27,LosAngeles,Hamburger Hamlet - Sherman Oaks,994,62,2,American,-118.449182,34.151728,"4419 Van Nuys BlvdSherman Oaks, CA  91403",8187841183,3.9365,4,5,8,20,26,/hamburger-hamlet-sherman-oaks,Thu 03 Mar 2016 13:26:47,LosAngeles,Hamburger Hamlet,36,3,American,-118.44869,34.15173,"4419 Van Nuys Bl, Los Angeles, CA 91403 ",18187841183,399,4.0556,0,2,7,14,13,/Restaurant_Review-g32655-d468671-Reviews-Hamburger_Hamlet-Los_Angeles_California.html
Thu 03 Mar 2016 15:57:43,LosAngeles,Zinqué - Venice,2545,34,2,French,-118.461963,33.988984,"600 Venice BlvdVenice, CA  90291",3104370970,4.0882,0,1,8,12,13,/zinque-venice,Fri 04 Mar 2016 07:03:21,LosAngeles,Zinque,35,3,French,-118.46196,33.988983,"600 Venice Blvd., Los Angeles, CA 90291 ",3104370970,824,3.7714,2,3,4,18,8,/Restaurant_Review-g32655-d2483684-Reviews-Zinque-Los_Angeles_California.html
Thu 03 Mar 2016 16:02:24,LosAngeles,Loteria Grill - Hollywood,1347,98,2,Mexican,-118.334416,34.101716,"6627 Hollywood BlvdHollywood, CA  90028",3234652500,3.9083,8,12,16,31,53,/loteria-grill-los-angeles,Fri 04 Mar 2016 02:25:17,LosAngeles,Loteria Grill,124,2,Mexican,-118.33445,34.101788,"6627 Hollywood Blvd, Los Angeles, CA  (Cherokee) ",3234652500,175,3.9435,2,9,18,60,35,/Restaurant_Review-g32655-d1141100-Reviews-Loteria_Grill-Los_Angeles_California.html
Thu 03 Mar 2016 16:02:57,LosAngeles,Carlitos Gardel Argentine Steakhouse,446,434,3,Argentinean,-118.363204,34.08379,"7963 Melrose Ave.Los Angeles, CA  90046",3236550891,4.5864,2,11,32,77,318,/carlitos-gardel-argentine-steakhouse,Fri 04 Mar 2016 05:46:21,LosAngeles,Carlitos Gardel,152,3,Steakhouse,-118.36319,34.083935,"7963 Melrose Ave, Los Angeles, CA 90046 ",3236550891,68,4.5987,2,3,8,28,111,/Restaurant_Review-g32655-d371845-Reviews-Carlitos_Gardel-Los_Angeles_California.html
Thu 03 Mar 2016 16:14:04,LosAngeles,Eden Burger Bar,691,106,2,Burgers,-118.236354,34.150961,"333 1/2 North Verdugo RoadGlendale, CA  91206",8185522212,4.2264,2,7,8,37,52,/eden-burger-bar,Sat 26 Mar 2016 08:42:10,Glendale,Eden Burger Bar,17,2,American,-118.23659,34.150944,"333 1/2 Verdugo Rd., Glendale, CA 91206 ",8185522212,24,4.5294,0,0,0,8,9,/Restaurant_Review-g32431-d3173710-Reviews-Eden_Burger_Bar-Glendale_California.html
Thu 03 Mar 2016 16:14:58,LosAngeles,Chelsea's Chowder House,517,520,2,Seafood,-118.190253,33.752551,"1126 Queens HighwayLong Beach, CA  90802",5624991685,3.7635,22,68,95,161,174,/chelseas-chowder-house,Sat 26 Mar 2016 09:17:54,LongBeach,Chelsea's Chowder House & Bar,195,3,Seafood,-118.18915,33.75262,"1126 Queens Highway, Long Beach, CA 90802  (Ocean) ",15624991685,32,3.8615,6,13,47,65,64,/Restaurant_Review-g32648-d1993546-Reviews-Chelsea_s_Chowder_House_Bar-Long_Beach_California.html
Thu 03 Mar 2016 16:15:55,LosAngeles,Damon's Steakhouse,612,549,2,Steakhouse,-118.255265,34.150635,"317 N. Brand Blvd.Glendale, CA  91203",8185071510,4.1054,17,38,67,185,253,/damons-steakhouse,Sat 26 Mar 2016 08:31:21,Glendale,Damon's Steak House,120,3,American,-118.25538,34.150616,"317 N Brand Blvd, Glendale, CA 91203-2303 ",8185071510,11,3.975,2,5,27,46,40,/Restaurant_Review-g32431-d364747-Reviews-Damon_s_Steak_House-Glendale_California.html
Thu 03 Mar 2016 16:28:15,LosAngeles,Lawry's The Prime Rib - Beverly Hills,1284,7168,3,PrimeRib,-118.376276,34.066601,"100 North La Cienega BlvdBeverly Hills, CA  90211",3106522827,4.4311,99,300,598,1599,4603,/lawrys-the-prime-rib-beverly-hills,Fri 25 Mar 2016 18:47:30,BHills,Lawry's the Prime Rib,453,3,American,-118.376015,34.067852,"100 N La Cienega Blvd, Beverly Hills, CA 90211  (Wilshire Blvd) ",3106522827,4,4.3554,10,16,49,106,272,/Restaurant_Review-g32070-d350100-Reviews-Lawry_s_the_Prime_Rib-Beverly_Hills_California.html
Thu 03 Mar 2016 16:30:47,LosAngeles,Genghis Cohen,905,9,2,Chinese,-118.361098,34.085066,"740 N Fairfax AveLos Angeles, CA  90046-7206",3236530640,4.1,0,0,2,5,3,/genghis-cohen,Thu 03 Mar 2016 16:25:03,LosAngeles,Genghis Cohen,65,2,Chinese,-118.36138,34.08452,"740 N. Fairfax Ave., Los Angeles, CA 90046 ",3236530640,417,3.9231,8,2,6,20,29,/Restaurant_Review-g32655-d491185-Reviews-Genghis_Cohen-Los_Angeles_California.html
Thu 03 Mar 2016 16:31:02,LosAngeles,Hugo's West Hollywood,1062,21,2,ContemporaryAmerican,-118.373089,34.090877,"8401 Santa Monica BlvdWest Hollywood, CA  90069-4209",3236543993,4.3636,0,0,3,8,11,/hugos-west-hollywood,Fri 25 Mar 2016 18:57:39,WHolly,Hugo's,168,2,Italian,-118.37303,34.09084,"8401 Santa Monica Blvd, West Hollywood, CA 90069 ",3236543993,18,4.1369,3,8,19,71,67,/Restaurant_Review-g33252-d350430-Reviews-Hugo_s-West_Hollywood_California.html
Thu 03 Mar 2016 16:34:57,LosAngeles,STK – Los Angeles,2197,90,4,Steak,-118.441103,34.06326,"930 Hilgard AvenueW HotelLos Angeles, CA  90024",3106593535,4.022,4,10,14,15,48,/stk-los-angeles-los-angeles,Thu 03 Mar 2016 15:30:01,LosAngeles,STK Los Angeles,24,4,American,-118.4409,34.06325,"930 Hilgard Avenue, W Hotel West Beverly Hills, Los Angeles, CA 90024 ",1310659353593535,931,3.875,0,4,4,7,9,/Restaurant_Review-g32655-d8424192-Reviews-STK_Los_Angeles-Los_Angeles_California.html
Thu 03 Mar 2016 16:42:05,LosAngeles,Mohawk Bend,1551,11,2,Vegetarian/Vegan,-118.26479,34.077664,"2141 West Sunset BoulevardEcho Park, CA  90026",2134832337,4.5455,0,0,0,5,6,/mohawk-bend,Thu 03 Mar 2016 20:30:03,LosAngeles,Mohawk Bend,83,2,American,-118.26475,34.0776,"2141 Sunset Boulevard, Los Angeles, CA 90026 ",2134832337,130,4.3253,0,1,4,45,33,/Restaurant_Review-g32655-d2407910-Reviews-Mohawk_Bend-Los_Angeles_California.html
Thu 03 Mar 2016 16:45:06,LosAngeles,Parkers' Lighthouse,1771,1749,2,Seafood,-118.189,33.761,"435 Shoreline Village DriveLong Beach, CA  90802",5624326500,4.1017,45,128,209,599,779,/parkers-lighthouse,Sat 26 Mar 2016 08:51:22,LongBeach,Queensview Steakhouse,50,4,Steakhouse,-118.18955,33.76012,"435 Shoreline Drive, Long Beach, CA 90802  (Pine Avenue) ",15624326500,49,4.6,1,0,4,8,37,/Restaurant_Review-g32648-d2058335-Reviews-Queensview_Steakhouse-Long_Beach_California.html
Thu 03 Mar 2016 16:50:29,LosAngeles,The Bellwether,208,125,2,ContemporaryAmerican,-118.421599,34.146647,"13251 Ventura BlvdSuite AStudio City, CA  91604",8182858184,4.3307,0,8,13,35,71,/the-bellwether,Thu 03 Mar 2016 18:41:21,LosAngeles,The Bellwether,11,NotFound,American,-118.4216,34.14665,"13251 Ventura Blvd, Suite A, Los Angeles, CA 91603 ",8182858184,768,4.3333,0,0,1,6,5,/Restaurant_Review-g32655-d8594501-Reviews-The_Bellwether-Los_Angeles_California.html
Thu 03 Mar 2016 16:51:24,LosAngeles,CAST at the Viceroy,464,590,3,ContemporaryAmerican,-118.49077,34.00802,"1819 Ocean Ave.Santa Monica, CA  90401",3102607511,3.8083,23,74,102,197,204,/cast-at-the-viceroy,Fri 25 Mar 2016 18:43:18,SantaMonica,Cast Restaurant,14,4,Mediterranean,-118.49061,34.008144,"1819 Ocean Ave, Santa Monica, CA 90401-3215 (Formerly Whist Restaurant) (Pico) ",13102607511,274,4.0,0,1,2,7,4,/Restaurant_Review-g33052-d350302-Reviews-Cast_Restaurant-Santa_Monica_California.html
Thu 03 Mar 2016 16:58:36,LosAngeles,Sur Restaurant,2215,2565,2,International,-118.385507,34.081043,"606 North Robertson Blvd.West Hollywood, CA  90069",3102892824,3.9588,122,255,419,589,1189,/sur-restaurant,Thu 03 Mar 2016 19:51:17,LosAngeles,Sur Restaurant & Grill,426,4,American,-118.38524,34.08121,"606 North Robertson Boulevard, Los Angeles, CA 90069  (Melrose Ave) ",3102892824,108,3.7249,43,29,81,126,150,/Restaurant_Review-g32655-d1013627-Reviews-Sur_Restaurant_Grill-Los_Angeles_California.html
Thu 03 Mar 2016 17:01:48,LosAngeles,Franco on Melrose,863,161,2,Italian,-118.34233,34.083721,"6919 Melrose AvenueLos Angeles, CA  90038",3239343390,4.26,5,12,22,48,113,/franco-on-melrose,Thu 03 Mar 2016 20:08:59,LosAngeles,Franco on Melrose,25,NotFound,Italian,-118.34234,34.083725,"6919 Melrose Ave, Los Angeles, CA 90038 ",3239343390,385,4.72,0,0,3,1,21,/Restaurant_Review-g32655-d4797491-Reviews-Franco_on_Melrose-Los_Angeles_California.html
Thu 03 Mar 2016 17:04:12,LosAngeles,Freds - at Barney's New York - Beverly Hills,869,175,2,American,-118.402713,34.066653,"9570 Wilshire Blvd.Barneys New YorkBeverly Hills, CA  90212",3107775877,3.87,3,23,40,65,69,/freds-at-barneys-new-york-beverly-hills,Fri 25 Mar 2016 18:32:53,BHills,Barney Greengrass,30,3,Delicatessen,-118.40267,34.066757,"9570 Wilshire Blvd, Barneys New York, Beverly Hills, CA 90212-2420  (Camden Drive) ",3107775877,189,3.5667,4,4,5,5,12,/Restaurant_Review-g32070-d348176-Reviews-Barney_Greengrass-Beverly_Hills_California.html
Thu 03 Mar 2016 17:04:31,LosAngeles,King's Fish House - Long Beach,1191,39,2,Seafood,-118.19261,33.76892,"100 W Broadway AveLong Beach, CA  90802",5624327463,4.2,0,4,5,10,21,/kings-fish-house-long-beach,Sat 26 Mar 2016 09:22:41,LongBeach,King's Fish House,305,4,American,-118.19266,33.76904,"100 W Broadway, Ste 1000, Long Beach, CA 90802-4491 ",5624327463,9,4.2393,2,11,37,117,138,/Restaurant_Review-g32648-d509371-Reviews-King_s_Fish_House-Long_Beach_California.html
Thu 03 Mar 2016 17:12:55,LosAngeles,Ruth's Chris Steak House - Woodland Hills,2008,1084,3,Steakhouse,-118.603898,34.180646,"6100 Topanga Canyon Blvd Suite 1360Westfield Shopping Towne PromenadeWestfield Shopping Towne PromenadeWoodland Hills, CA  91367",8182279505,4.2712,19,71,124,253,617,/ruths-chris-steak-house-woodland-hills,Fri 04 Mar 2016 05:39:51,LosAngeles,Ruth's Chris Steak House,70,4,American,-118.603065,34.18134,"6100 Topanga Canyon Blvd, Ste 1360, Los Angeles, CA 91367-8129 ",8182279505,617,4.3,3,1,7,20,39,/Restaurant_Review-g32655-d348828-Reviews-Ruth_s_Chris_Steak_House-Los_Angeles_California.html
Thu 03 Mar 2016 17:18:32,LosAngeles,Bistro of Santa Monica,238,175,2,Italian,-118.477623,34.031106,"2301 Santa Monica Blvd.Santa Monica, CA  90404",3108999917,4.0171,14,8,25,42,86,/bistro-of-santa-monica,Fri 25 Mar 2016 19:11:46,SantaMonica,Bistro of Santa Monica,64,3,Italian,-118.47758,34.03099,"2301 Santa Monica Blvd, Santa Monica, CA 90404-2040  (23rd Street) ",3104535442,106,4.25,2,2,5,24,31,/Restaurant_Review-g33052-d468544-Reviews-Bistro_of_Santa_Monica-Santa_Monica_California.html
Thu 03 Mar 2016 17:21:13,LosAngeles,Off Vine,1646,1799,2,Californian,-118.325975,34.097313,"6263 Leland WayHollywood, CA  90028",3239621900,4.2992,29,80,191,527,978,/off-vine,Thu 03 Mar 2016 17:04:19,LosAngeles,Off Vine,177,3,American,-118.32598,34.097202,"6263 Leland Way, Los Angeles, CA 90028  (Sunset & Vine) ",3239621900,62,4.3483,0,2,22,66,88,/Restaurant_Review-g32655-d364726-Reviews-Off_Vine-Los_Angeles_California.html
Thu 03 Mar 2016 17:22:26,LosAngeles,City Tavern - Downtown LA,550,46,2,ContemporaryAmerican,-118.260502,34.049105,"735 S. Figueroa Street#132Los Angeles, CA  90017",2132395654,3.975,2,2,18,32,26,/city-tavern-downtown-la,Fri 04 Mar 2016 02:41:53,LosAngeles,City Tavern - DTLA,20,NotFound,American,-118.26025,34.049026,"735 S. Figueroa Street, #133, Los Angeles, CA 90017 ",2132395654,575,4.3333,0,0,2,10,9,/Restaurant_Review-g32655-d4840097-Reviews-City_Tavern_DTLA-Los_Angeles_California.html
Thu 03 Mar 2016 17:32:53,LosAngeles,Spear Steak and Seafood House,2160,291,2,Californian,-118.257736,34.05027,"800 W 6th St.Los Angeles, CA  90017",2136883000,3.8656,15,23,70,94,118,/spear-steak-and-seafood-house,Thu 03 Mar 2016 20:45:21,LosAngeles,Spear Steak & Seafood House,36,NotFound,American,-118.258,34.050163,"800 W 6th St, Suite 100, Los Angeles, CA 90017 ",2136883000,471,4.0833,1,2,2,19,12,/Restaurant_Review-g32655-d7284738-Reviews-Spear_Steak_Seafood_House-Los_Angeles_California.html
Thu 03 Mar 2016 17:38:27,LosAngeles,Palm Restaurant - Los Angeles - Downtown,1748,1550,4,Steak,-118.264159,34.042947,"1100 South Flower StreetLos Angeles, CA  90015",2137634600,4.107,31,127,223,434,736,/palm-restaurant-los-angeles-downtown,Thu 03 Mar 2016 17:03:11,LosAngeles,The Palm,144,4,American,-118.26404,34.04267,"1100 S Flower St, Los Angeles, CA 90015  (11th Street) ",2137634600,176,4.2708,4,5,18,38,79,/Restaurant_Review-g32655-d364758-Reviews-The_Palm-Los_Angeles_California.html
Thu 03 Mar 2016 17:38:40,LosAngeles,El Compadre - Hollywood,706,36,2,Mexican,-118.352234,34.097776,"7408 Sunset Blvd.Los Angeles, CA  90046",3238747924,4.0811,2,1,7,9,18,/el-compadre-hollywood,Fri 04 Mar 2016 03:52:14,LosAngeles,El Compadre,151,3,Mexican,-118.35225,34.097805,"7408 Sunset Blvd, Los Angeles, CA 90046 ",3238747924,59,4.3709,0,3,18,50,80,/Restaurant_Review-g32655-d350473-Reviews-El_Compadre-Los_Angeles_California.html
Thu 03 Mar 2016 17:42:09,LosAngeles,Samba Brazilian Steakhouse - Redondo Beach,2036,1612,3,BrazilianSteakhouse,-118.392236,33.843859,"207 North Harbor DriveRedondo Beach, CA  90277",3103743411,3.7897,109,156,290,467,590,/samba-brazilian-steakhouse-redondo-beach,Sat 26 Mar 2016 08:35:49,Redondo,Samba Brazilian Steakhouse & Bar,94,3,Steakhouse,-118.39299,33.842564,"207 North Harbor Drive, Redondo Beach, CA 90277  (Beryl St.) ",13103743411,119,3.3404,12,12,19,34,17,/Restaurant_Review-g32954-d355459-Reviews-Samba_Brazilian_Steakhouse_Bar-Redondo_Beach_California.html
Thu 03 Mar 2016 17:46:24,LosAngeles,Rustic Canyon Wine Bar,2002,934,3,Californian,-118.491213,34.024864,"1119 Wilshire BlvdSanta Monica, CA  90401",3103937050,4.045,19,57,144,356,357,/rustic-canyon-wine-bar,Fri 25 Mar 2016 18:50:06,SantaMonica,Rustic Canyon,130,3,American,-118.49132,34.025063,"1119 Wilshire Blvd, Santa Monica, CA 90401  (11th) ",3103937050,77,4.1154,2,12,16,39,61,/Restaurant_Review-g33052-d730128-Reviews-Rustic_Canyon-Santa_Monica_California.html
Thu 03 Mar 2016 17:54:51,LosAngeles,Tantalum,2273,1201,2,Californian,-118.115725,33.760644,"6272 E Pacific Coast HighwayLong Beach, CA  90803",5624311414,4.1007,19,88,181,379,535,/tantalum,Sat 26 Mar 2016 09:32:05,LongBeach,Tantalum Restaurant,118,3,American,-118.1144,33.76123,"6272 E Pacific Coast Hwy, Ste J, Long Beach, CA 90803-4806  (2nd Street) ",5624311414,42,4.0424,4,9,15,40,50,/Restaurant_Review-g32648-d573812-Reviews-Tantalum_Restaurant-Long_Beach_California.html
Thu 03 Mar 2016 17:56:44,LosAngeles,BO-beau kitchen + roof tap,296,136,2,ContemporaryFrench/American,-118.192007,33.768978,"144 Pine AvenueLong Beach, CA  90802",5629830056,4.4312,2,0,16,51,91,/bo-beau-kitchen-and-roof-tap,Sat 26 Mar 2016 09:04:26,LongBeach,BO-beau kitchen + roof tap,90,2,American,-118.19205,33.768967,"144 Pine Avenue, Long Beach, CA 90802 ",15629830056,22,4.3,0,3,10,34,43,/Restaurant_Review-g32648-d5422360-Reviews-BO_beau_kitchen_roof_tap-Long_Beach_California.html
